@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute emotion {1,2,3,4,5,6}

@data

3.866857e+01,9.408808e-02,3.477821e+01,3.938290e+01,4.279888e+01,8.020672e+00,2.578081e+02,1.769987e+02,-1.600800e-01,1.898689e+01,5.063683e-01,1.340592e+00,1.637742e-01,1.743598e-01,9.472421e-01,7.834679e-01,1.036163e+01,8.316162e+00,5.712646e+00,2.868956e+00,2.433601e-01,1.733116e+00,1.504483e+01,5.710727e-01,-1.762033e+00,-4.679884e+00,1.510204e+00,5.659869e+00,-9.440439e-01,-9.645412e+00,3.393941e-02,5.007002e-01,1.938932e+00,6.485164e-01,5.876674e+00,5.123557e-01,1.352050e+01,3.327360e-01,7.418691e+00,1.523445e+00,8.494117e+02,2.719686e-01,1.492004e+03,3.711169e-01,-1.901437e+02,-2.054934e-01,1.691893e+03,1.233050e-01,1.016032e+03,1.843043e-01,-1.890116e+02,-2.194122e-01,2.639243e+03,7.791789e-02,9.096303e+02,1.281568e-01,-1.887793e+02,-2.242813e-01,-6.478867e+00,-1.480216e+00,1.217640e+01,8.869126e-01,4.265660e-02,3.760067e-01,-5.859311e-03,-1.986965e+00,9.158554e-01,5.824884e-01,5.093445e+00,2.592221e+00,7.179049e+00,1.534085e+00,1.694944e+01,5.036983e-01,-2.689283e+00,-3.832051e+00,-5.407358e+00,1.463595e+01,3.938792e-02,7.125538e-03,2.056241e-01,8.746356e-01,8.875740e-01,6.666666e-02,1.247219e-02,7.775000e-01,6.498221e-01,-2.430089e+01,4
3.601855e+01,1.025594e-01,3.277887e+01,3.542332e+01,3.940030e+01,6.621429e+00,1.149201e+02,7.537808e+01,2.624550e+01,1.748493e+01,6.380541e-01,1.223215e+00,1.498245e-01,1.747220e-01,1.347818e+00,1.197994e+00,1.264267e+01,8.150901e+00,1.425639e+01,7.561678e+00,3.448280e-01,1.632755e+00,1.664088e+01,4.982752e-01,-1.961772e+00,-4.945630e+00,-1.406913e+00,-6.490795e+00,-9.233949e-01,-8.856509e+00,5.159620e-02,7.906655e-01,1.549590e+00,5.690709e-01,3.012377e+00,8.124607e-01,7.310523e+00,1.407844e+00,1.774811e+01,5.717520e-01,7.915806e+02,2.319665e-01,1.407105e+03,1.714862e-01,-1.684239e+02,-4.230466e-01,1.595248e+03,9.588590e-02,1.180306e+03,1.736884e-01,-1.655691e+02,-4.436551e-01,2.600809e+03,4.361450e-02,8.951199e+02,2.136259e-01,-1.674085e+02,-4.153621e-01,-4.591723e+00,-1.980024e+00,1.798996e+01,4.327240e-01,5.765799e-02,3.272346e-01,-7.981325e-03,-1.714293e+00,1.178940e+00,4.360560e-01,1.436718e+01,8.122132e-01,-6.136863e+00,-2.475444e+00,-8.430045e+00,-1.779083e+00,-1.145368e+01,-9.331877e-01,-5.575674e+00,1.519350e+01,3.268871e-02,6.940042e-03,1.683341e-01,1.650944e+00,1.193317e+00,1.400000e-01,1.309962e-01,5.633333e-01,6.458501e-01,-2.214276e+01,4
3.862764e+01,4.228395e-02,3.712118e+01,3.842205e+01,3.995942e+01,2.838238e+00,2.027919e+02,2.346851e+02,1.936387e+01,2.304183e+01,5.715626e-01,1.318201e+00,1.448019e-01,1.662126e-01,1.202868e+00,1.058066e+00,1.297738e+01,9.954262e+00,1.410929e+01,4.296996e+00,2.713444e-01,1.729958e+00,1.595619e+01,4.457233e-01,-1.837853e+00,-4.596058e+00,8.055954e-01,9.304298e+00,1.294761e+00,4.297348e+00,2.262698e-02,8.899823e-01,9.665486e-01,4.003602e-01,6.439653e+00,4.652499e-01,1.500060e+01,4.153309e-01,1.399615e+01,4.831127e-01,7.676754e+02,2.739424e-01,1.449466e+03,2.696795e-01,-1.773574e+02,-3.332919e-01,1.634906e+03,9.785559e-02,1.179452e+03,2.651999e-01,-1.712369e+02,-3.815779e-01,2.529508e+03,5.122317e-02,9.854981e+02,2.625515e-01,-1.715670e+02,-3.772399e-01,-7.275012e+00,-9.865467e-01,1.659813e+01,4.552680e-01,5.719751e-02,2.630323e-01,-6.829697e-03,-1.416734e+00,9.298248e-01,4.633015e-01,1.166408e+01,8.666605e-01,-2.963030e-01,-3.508271e+01,3.520390e+00,4.246936e+00,-1.693286e+00,-5.263342e+00,-5.712586e+00,1.465859e+01,3.702915e-02,5.959753e-03,1.519819e-01,1.791045e+00,1.212121e+00,1.225000e-01,1.059186e-01,5.440000e-01,5.887818e-01,-2.250246e+01,4
3.625745e+01,1.250177e-01,2.912838e+01,3.851142e+01,3.980458e+01,1.067620e+01,1.037668e+02,0.000000e+00,5.562634e+01,5.408992e+01,4.830348e-01,1.234935e+00,1.598315e-01,1.701503e-01,9.214311e-01,7.615997e-01,1.114081e+01,1.320994e+01,3.483927e+00,6.660737e-01,1.895653e-01,1.894355e+00,1.437699e+01,7.727597e-01,1.533582e+00,3.636816e+00,1.993143e+00,3.995251e+00,-9.478079e-01,-6.725554e+00,3.966933e-02,7.378770e-01,1.088476e+00,4.055993e-01,6.250031e+00,4.403488e-01,1.240772e+01,4.504174e-01,2.160908e+01,5.635151e-01,9.265169e+02,7.546799e-02,1.164554e+03,1.477231e-01,-1.869704e+02,-2.492273e-01,1.730258e+03,5.716413e-02,1.085624e+03,1.766159e-01,-1.868594e+02,-2.509709e-01,2.690761e+03,1.124928e-02,8.184045e+02,1.086827e-01,-1.876721e+02,-2.351859e-01,-5.470275e+00,-9.760730e-01,1.738974e+01,4.476854e-01,4.844107e-02,4.533816e-01,3.025299e-04,5.960638e+01,9.840391e-01,6.294091e-01,9.963899e+00,1.304443e+00,2.009451e+00,5.667044e+00,-2.202576e+00,-4.917161e+00,-1.856890e+00,-8.677665e+00,-5.620914e+00,1.409879e+01,4.002592e-02,5.874909e-03,1.291522e-01,5.698006e-01,8.670520e-01,7.666666e-02,3.091206e-02,7.900000e-01,6.280525e-01,-2.412172e+01,4
4.026450e+01,8.460955e-02,3.519529e+01,4.216750e+01,4.256107e+01,7.365784e+00,7.772064e+01,2.149899e+01,1.619219e+01,0.000000e+00,4.129498e-01,1.388174e+00,1.606483e-01,1.672909e-01,3.432601e-01,1.826119e-01,8.970864e+00,5.881192e+00,9.722515e+00,5.487821e+00,1.787510e-01,2.155885e+00,1.708293e+01,3.313006e-01,-1.167383e+00,-6.597185e+00,-9.158004e-01,-1.087432e+01,-1.027499e+00,-8.348453e+00,3.622966e-02,1.878997e+00,9.448040e-01,7.471935e-01,9.409304e+00,5.322427e-01,6.311837e+00,1.211437e+00,1.654350e+01,4.505652e-01,6.988591e+02,2.406764e-01,1.630603e+03,2.124871e-01,-1.841646e+02,-2.865610e-01,1.518562e+03,1.015075e-01,1.139203e+03,1.609548e-01,-1.795703e+02,-3.275784e-01,2.553329e+03,6.161954e-02,8.183840e+02,1.963839e-01,-1.809402e+02,-3.029889e-01,-8.429426e+00,-1.071924e+00,2.173405e+01,2.028175e-01,3.461125e-02,4.031439e-01,-4.601172e-03,-2.876574e+00,9.422251e-01,6.126248e-01,1.341591e+01,4.219954e-01,1.820123e+00,8.660243e+00,-1.042254e+01,-1.959804e+00,-1.315969e+01,-1.369177e+00,-5.849903e+00,1.583664e+01,3.792905e-02,9.687695e-03,8.480291e-02,1.038961e+00,5.263158e-01,2.050000e-01,1.050000e-01,1.113333e+00,6.748992e-01,-2.238272e+01,4
3.925590e+01,5.299821e-02,3.724163e+01,3.885304e+01,4.128106e+01,4.039425e+00,8.041591e+01,6.453794e+01,2.443081e+01,1.382308e+01,4.880963e-01,1.379230e+00,1.452222e-01,1.787932e-01,7.468427e-01,6.016206e-01,2.215601e+01,1.608224e+01,1.557935e+01,6.593860e+00,2.821887e-01,1.992613e+00,1.776607e+01,3.553614e-01,1.543314e+00,3.945129e+00,1.360698e-01,4.528563e+01,4.579393e-01,1.433461e+01,2.821273e-02,5.705585e-01,1.608336e+00,8.280922e-01,6.567730e+00,5.033314e-01,1.951290e+01,3.932520e-01,1.990032e+01,4.153455e-01,7.941091e+02,2.568167e-01,1.402755e+03,1.950904e-01,-1.812176e+02,-2.994684e-01,1.632289e+03,1.326359e-01,1.249629e+03,1.693213e-01,-1.765010e+02,-3.413163e-01,2.553791e+03,7.139107e-02,9.289532e+02,1.454559e-01,-1.776271e+02,-3.231502e-01,-9.251774e+00,-7.500395e-01,2.213020e+01,3.083099e-01,4.880292e-02,3.475234e-01,-3.061916e-03,-3.685690e+00,1.209867e+00,6.251597e-01,1.422970e+01,7.634205e-01,3.891757e+00,3.200770e+00,-4.893056e+00,-2.121508e+00,1.043393e+00,9.680789e+00,-7.236174e+00,1.667113e+01,3.462556e-02,4.095408e-03,1.448844e-01,1.492537e+00,9.090909e-01,1.366667e-01,6.128259e-02,7.050000e-01,6.075155e-01,-2.128524e+01,4
3.699017e+01,1.068997e-01,3.183411e+01,3.799960e+01,3.972302e+01,7.888908e+00,3.123537e+01,9.136426e+00,-4.525600e+00,2.407830e+01,6.363408e-01,1.214714e+00,1.577585e-01,1.704438e-01,1.541683e+00,1.383924e+00,1.170187e+01,6.868132e+00,1.118374e+01,6.275755e+00,3.600107e-01,1.619779e+00,1.697144e+01,3.605299e-01,-1.848416e+00,-6.266308e+00,-2.941608e+00,-3.239711e+00,-2.856374e+00,-2.370069e+00,2.978503e-02,9.619960e-01,1.274148e+00,5.728174e-01,5.328620e+00,8.657208e-01,1.195850e+01,8.205532e-01,1.567325e+01,6.073720e-01,8.104490e+02,1.946276e-01,1.425641e+03,1.223023e-01,-1.553537e+02,-5.162497e-01,1.639394e+03,9.778742e-02,1.269263e+03,2.270779e-01,-1.495769e+02,-5.596882e-01,2.589938e+03,5.588356e-02,8.927916e+02,1.556453e-01,-1.522385e+02,-5.206966e-01,-5.907354e+00,-1.618083e+00,2.077125e+01,2.958108e-01,5.461681e-02,3.100824e-01,2.961864e-04,4.282597e+01,1.096142e+00,4.679417e-01,1.441804e+01,5.198162e-01,-4.048493e+00,-4.935606e+00,-8.820465e+00,-1.503315e+00,-6.461803e+00,-1.225064e+00,-6.266871e+00,1.629658e+01,3.609844e-02,6.965742e-03,1.009299e-01,2.089552e+00,9.090909e-01,2.833333e-01,2.854626e-01,5.950000e-01,5.652212e-01,-2.014863e+01,4
3.792986e+01,8.360843e-02,3.490747e+01,3.688367e+01,4.167780e+01,6.770325e+00,1.289248e+02,9.054730e+01,8.344038e+01,8.697277e+01,5.314481e-01,1.376953e+00,1.897788e-01,1.990982e-01,5.256764e-01,3.358977e-01,2.100489e+01,1.848008e+01,1.108677e+01,5.537496e+00,2.911814e-01,2.022922e+00,2.052339e+01,3.632094e-01,-3.651693e+00,-2.934401e+00,-4.012014e+00,-1.673960e+00,-2.071919e+00,-3.888012e+00,5.328925e-02,1.027647e+00,1.557854e+00,5.075516e-01,3.734162e+00,1.426570e+00,1.486301e+00,6.362496e+00,1.340006e+01,5.604495e-01,8.506530e+02,1.692258e-01,1.363535e+03,1.146023e-01,-1.749873e+02,-3.635247e-01,1.656617e+03,6.243220e-02,1.122222e+03,1.293069e-01,-1.749495e+02,-3.624709e-01,2.690952e+03,4.383479e-02,8.739075e+02,3.457980e-01,-1.763047e+02,-3.401366e-01,-5.763582e+00,-1.347780e+00,2.012454e+01,2.780405e-01,6.927592e-02,1.929786e-01,-1.737405e-03,-5.608236e+00,1.388544e+00,4.617044e-01,1.823463e+01,4.486046e-01,-9.801603e+00,-2.166520e+00,-7.980693e+00,-1.755608e+00,-1.189846e+01,-1.106118e+00,-6.618820e+00,1.722487e+01,4.012153e-02,5.777112e-03,1.197715e-01,8.620690e-01,8.714598e-01,1.475000e-01,9.120718e-02,9.750000e-01,9.352138e-01,-2.127895e+01,4
4.300111e+01,1.778631e-02,4.233220e+01,4.326139e+01,4.349884e+01,1.166645e+00,3.150632e+01,1.060672e+01,9.751900e+00,3.782710e+00,4.681742e-01,1.365663e+00,1.965227e-01,2.121016e-01,3.134674e-01,1.169448e-01,1.563065e+01,1.829460e+01,1.177834e+01,8.095125e+00,2.868524e-01,2.254848e+00,2.150748e+01,3.489085e-01,1.553069e+00,3.194104e+00,-4.125756e+00,-1.868467e+00,-2.256412e+00,-3.037809e+00,2.759399e-02,9.723220e-01,1.274618e+00,6.640381e-01,9.498525e+00,2.235451e-01,7.723180e-02,9.117065e+01,1.079980e+01,5.266123e-01,9.448162e+02,7.637157e-02,1.137842e+03,1.381205e-01,-1.770689e+02,-3.348030e-01,1.841509e+03,9.015014e-02,1.378668e+03,4.869053e-01,-1.765570e+02,-3.344367e-01,2.647432e+03,7.706016e-02,1.120608e+03,5.617374e-01,-1.774199e+02,-3.207301e-01,-9.387834e+00,-7.066490e-01,2.443197e+01,2.430484e-01,6.803514e-02,2.054977e-01,1.694319e-03,8.829374e+00,1.402654e+00,6.953417e-01,1.312616e+01,6.775944e-01,1.344641e-01,7.381686e+01,-1.674561e+01,-7.406656e-01,-9.055578e+00,-1.573578e+00,-1.028559e+01,2.153551e+01,4.497369e-02,4.705174e-04,1.123801e-01,1.237624e+00,1.002506e+00,1.275000e-01,1.633057e-01,6.780000e-01,6.417289e-01,-2.008650e+01,4
3.893171e+01,9.010204e-02,3.604110e+01,3.926730e+01,4.237681e+01,6.335712e+00,7.132811e+01,2.792413e+01,1.154535e+01,4.381351e+01,4.942654e-01,1.369137e+00,1.820488e-01,1.967755e-01,4.034018e-01,2.213530e-01,1.018690e+01,9.857676e+00,1.112894e+01,5.573604e+00,2.898617e-01,2.169686e+00,2.039948e+01,3.925193e-01,-1.337855e+00,-6.300652e+00,-4.139108e+00,-2.148106e+00,-6.506326e-01,-1.019387e+01,5.232332e-02,7.902942e-01,1.278507e+00,4.268562e-01,5.408906e+00,8.151533e-01,7.541193e+00,1.164373e+00,1.079883e+01,1.002663e+00,8.658519e+02,2.020030e-01,1.390635e+03,1.938461e-01,-1.787680e+02,-3.382298e-01,1.696692e+03,9.293484e-02,1.074513e+03,2.185190e-01,-1.760057e+02,-3.614312e-01,2.608142e+03,7.344639e-02,9.712198e+02,3.491001e-01,-1.765267e+02,-3.516313e-01,-7.788839e+00,-9.636451e-01,1.732323e+01,5.418246e-01,7.735553e-02,3.625438e-01,-1.537990e-02,-6.899761e-01,1.739527e+00,3.938954e-01,7.629314e+00,1.196165e+00,-3.229437e-01,-5.643249e+01,-4.497448e+00,-4.541941e+00,-6.453490e+00,-1.754237e+00,-7.275177e+00,1.756553e+01,3.813725e-02,2.149847e-03,7.421071e-02,1.118568e+00,4.524887e-01,2.800000e-01,8.000000e-02,1.270000e+00,9.161150e-01,-1.997438e+01,4
4.010851e+01,9.029474e-02,3.650164e+01,4.080641e+01,4.327632e+01,6.774673e+00,3.024435e+01,1.722387e+01,7.987520e+01,3.248792e+01,6.038461e-01,1.281840e+00,1.813182e-01,2.003592e-01,1.392109e+00,1.210791e+00,1.234185e+01,1.296747e+01,1.263950e+01,7.088071e+00,3.691703e-01,1.754754e+00,1.864997e+01,4.904900e-01,1.570320e+00,4.268857e+00,-5.365533e+00,-1.570408e+00,-3.439375e+00,-3.295956e+00,3.824963e-02,7.855314e-01,1.601969e+00,8.115736e-01,7.540565e+00,4.241618e-01,9.793325e+00,8.819867e-01,2.122151e+01,5.365919e-01,8.223884e+02,1.694133e-01,1.376804e+03,1.410642e-01,-1.727358e+02,-3.790254e-01,1.624874e+03,1.040087e-01,1.213873e+03,3.134670e-01,-1.722481e+02,-3.734473e-01,2.628735e+03,4.938342e-02,8.954274e+02,3.389190e-01,-1.734362e+02,-3.557049e-01,-1.124806e+01,-6.303763e-01,2.241373e+01,3.227838e-01,7.467286e-02,2.331361e-01,-1.610124e-02,-9.628770e-01,1.462000e+00,3.515554e-01,1.383509e+01,7.537945e-01,5.739741e+00,2.405227e+00,-1.143582e+01,-1.252819e+00,-1.739338e+01,-8.107119e-01,-7.377285e+00,1.756079e+01,3.910808e-02,1.789451e-03,1.699153e-01,1.291990e+00,7.853403e-01,1.933333e-01,5.436502e-02,7.925000e-01,7.078267e-01,-1.912760e+01,4
3.879359e+01,1.074393e-01,3.478084e+01,3.860284e+01,4.407392e+01,9.293083e+00,8.165559e+01,7.631478e+01,3.417274e+02,5.409340e+02,6.096072e-01,1.253947e+00,1.893853e-01,2.037325e-01,1.121661e+00,9.322760e-01,1.798497e+01,1.405243e+01,1.426261e+01,8.736222e+00,3.757725e-01,1.737451e+00,1.927998e+01,4.311523e-01,-3.857293e-01,-1.997434e+01,-1.685210e+00,-4.101523e+00,-1.487883e+00,-5.404535e+00,3.863850e-02,9.072318e-01,1.285648e+00,5.865539e-01,6.375172e+00,4.644235e-01,6.370293e+00,1.678513e+00,1.391782e+01,1.005800e+00,7.753145e+02,3.164992e-01,1.533379e+03,2.006798e-01,-1.727407e+02,-3.749331e-01,1.581281e+03,1.133072e-01,1.236307e+03,1.747518e-01,-1.680629e+02,-4.073043e-01,2.522289e+03,6.512588e-02,9.466392e+02,1.746072e-01,-1.691137e+02,-3.903196e-01,-8.038457e+00,-8.339885e-01,1.846041e+01,3.581291e-01,8.035086e-02,1.928052e-01,-1.084158e-02,-1.389570e+00,1.443002e+00,4.808737e-01,1.405653e+01,6.342588e-01,-1.651531e+00,-9.398789e+00,-3.921362e+00,-3.320621e+00,-6.843729e+00,-2.012517e+00,-7.706135e+00,1.742099e+01,4.115454e-02,1.790714e-03,1.567315e-01,1.449275e+00,1.466993e+00,1.100000e-01,1.044031e-01,6.560000e-01,7.863485e-01,-1.991947e+01,4
4.124901e+01,6.050465e-02,3.898496e+01,4.150848e+01,4.349133e+01,4.506371e+00,6.656042e+01,3.881684e+01,1.965901e+02,2.828458e+02,5.214681e-01,1.389359e+00,1.743171e-01,1.937073e-01,6.357796e-01,4.614625e-01,2.312508e+01,2.052265e+01,1.702050e+01,1.158179e+01,3.278549e-01,2.129333e+00,1.945367e+01,4.570896e-01,-2.814963e+00,-3.476167e+00,-6.400869e+00,-1.473447e+00,1.816618e-01,4.226486e+01,4.099789e-02,9.974838e-01,1.429070e+00,7.280130e-01,5.850252e+00,6.428183e-01,1.131307e+01,4.494279e-01,1.479152e+01,7.856460e-01,8.799674e+02,2.102165e-01,1.453088e+03,2.531294e-01,-1.806433e+02,-3.115328e-01,1.670068e+03,1.094720e-01,1.332225e+03,2.945465e-01,-1.789443e+02,-3.253141e-01,2.533508e+03,7.340533e-02,1.122987e+03,4.797485e-01,-1.795993e+02,-3.149166e-01,-7.391439e+00,-6.651121e-01,2.088669e+01,2.775957e-01,6.794702e-02,3.003536e-01,-9.431115e-03,-1.181203e+00,1.551614e+00,5.678490e-01,1.407756e+01,6.636348e-01,-3.807722e+00,-3.110992e+00,-1.509853e+01,-1.113812e+00,-5.362714e+00,-3.119009e+00,-6.194257e+00,1.753251e+01,4.283143e-02,5.607140e-03,1.764517e-01,1.518987e+00,7.692308e-01,1.433333e-01,1.049868e-01,8.500000e-01,7.867337e-01,-2.054669e+01,4
4.069458e+01,1.323026e-01,3.686894e+01,4.026682e+01,4.265185e+01,5.782913e+00,5.913546e+01,0.000000e+00,1.006577e+02,9.120605e+01,5.437636e-01,1.364827e+00,1.815033e-01,2.036565e-01,5.955307e-01,4.140275e-01,1.010449e+01,9.048673e+00,1.426828e+01,8.710947e+00,3.034858e-01,1.939151e+00,1.885567e+01,5.292792e-01,-3.175370e+00,-3.405492e+00,-6.130713e+00,-1.428242e+00,-3.358108e+00,-3.612483e+00,3.466487e-02,1.193561e+00,1.155192e+00,6.112483e-01,5.495049e+00,6.354715e-01,-1.607432e+00,-7.106987e+00,1.501213e+01,7.807248e-01,8.245414e+02,1.563178e-01,1.386175e+03,2.098294e-01,-1.769240e+02,-3.612252e-01,1.654668e+03,1.090036e-01,1.256896e+03,1.834701e-01,-1.745436e+02,-3.690243e-01,2.637436e+03,4.164881e-02,7.927549e+02,3.134517e-01,-1.753732e+02,-3.549940e-01,-7.464800e+00,-1.527264e+00,2.129554e+01,3.660986e-01,6.711167e-02,2.983605e-01,-1.193580e-02,-2.095437e+00,1.312634e+00,4.470697e-01,1.421913e+01,6.713333e-01,-6.478920e+00,-3.642855e+00,-2.057795e+01,-5.434685e-01,-1.918962e+01,-9.798284e-01,-5.706729e+00,1.710789e+01,4.102679e-02,4.987537e-03,1.480614e-01,9.132420e-01,6.928406e-01,1.900000e-01,1.930458e-01,9.225000e-01,8.457061e-01,-2.092251e+01,4
4.009538e+01,8.386927e-02,3.602331e+01,4.064864e+01,4.311598e+01,7.092674e+00,2.426791e+02,1.369626e+02,1.357769e+01,5.686272e+00,5.166911e-01,1.308359e+00,2.022915e-01,2.146526e-01,4.267598e-01,2.244684e-01,1.697304e+01,1.508618e+01,1.135358e+01,7.973392e+00,2.497422e-01,1.999284e+00,1.901738e+01,3.444000e-01,-4.710732e+00,-1.470649e+00,-6.022038e+00,-1.663323e+00,-2.494987e+00,-4.493331e+00,1.882902e-02,9.544059e-01,9.988248e-01,6.717831e-01,8.619695e+00,5.390027e-01,6.458640e+00,2.015744e+00,1.749474e+01,5.216564e-01,6.849536e+02,2.161399e-01,1.450759e+03,1.021452e-01,-1.746839e+02,-3.764764e-01,1.529380e+03,7.107454e-02,1.082429e+03,1.235935e-01,-1.698743e+02,-4.070821e-01,2.618984e+03,6.520692e-02,8.072162e+02,2.518998e-01,-1.719446e+02,-3.749451e-01,-7.164019e+00,-1.170959e+00,2.258243e+01,2.116539e-01,6.576082e-02,2.183042e-01,-3.607797e-03,-3.923098e+00,1.127982e+00,5.769531e-01,1.509604e+01,4.310099e-01,-3.285084e+00,-4.150825e+00,-2.028695e+01,-8.385466e-01,-1.974911e+01,-8.504378e-01,-4.704118e+00,1.597013e+01,4.220498e-02,1.093268e-02,8.328696e-02,9.195402e-01,6.976745e-01,2.233333e-01,2.053182e-01,8.900000e-01,8.017792e-01,-2.060781e+01,4
3.504156e+01,1.429839e-01,2.877839e+01,3.651390e+01,3.969627e+01,1.091788e+01,7.989127e+01,3.490387e+01,9.630212e+01,3.486882e+01,5.138403e-01,1.298828e+00,1.755847e-01,1.881754e-01,7.250422e-01,5.494576e-01,2.644997e+01,1.516155e+01,1.510590e+01,6.478296e+00,3.274215e-01,2.010444e+00,2.155047e+01,3.786194e-01,-1.092154e+00,-8.283647e+00,-5.477070e+00,-1.278916e+00,-1.457956e+00,-4.721229e+00,3.982199e-02,6.913962e-01,1.665569e+00,6.221355e-01,5.086891e+00,6.400633e-01,1.095116e+01,9.449448e-01,1.969481e+01,7.468266e-01,7.534487e+02,2.485131e-01,1.375438e+03,1.196777e-01,-1.810988e+02,-3.076272e-01,1.593272e+03,9.218204e-02,1.165462e+03,1.397251e-01,-1.798494e+02,-3.152545e-01,2.611046e+03,6.040335e-02,8.655837e+02,1.890727e-01,-1.810152e+02,-2.958205e-01,-7.059466e+00,-1.368009e+00,2.359303e+01,3.162594e-01,7.167267e-02,2.416919e-01,3.406137e-03,4.425638e+00,1.278997e+00,6.314150e-01,1.847264e+01,6.930093e-01,1.946866e+00,9.028892e+00,-7.807187e+00,-1.832358e+00,-6.541174e+00,-1.542978e+00,-6.913128e+00,1.810672e+01,4.222835e-02,2.321901e-03,2.128009e-01,1.476793e+00,1.279318e+00,7.666666e-02,6.018490e-02,5.857143e-01,8.133504e-01,-2.032734e+01,4
3.824260e+01,7.445963e-02,3.634302e+01,3.905704e+01,4.089185e+01,4.548836e+00,7.943697e+01,6.308291e+01,1.248737e+02,1.247846e+02,5.870106e-01,1.276730e+00,1.974795e-01,2.066024e-01,7.482778e-01,5.507982e-01,1.831691e+01,9.805968e+00,1.311800e+01,8.861466e+00,3.217965e-01,1.865991e+00,1.850040e+01,5.380686e-01,-4.325140e+00,-1.772476e+00,-3.644099e+00,-2.033083e+00,-2.106385e+00,-4.718830e+00,3.011753e-02,7.977109e-01,1.564871e+00,7.153671e-01,6.278772e+00,6.733913e-01,1.567181e+01,7.415618e-01,1.820832e+01,6.271865e-01,7.748816e+02,2.998548e-01,1.365032e+03,1.967425e-01,-1.847526e+02,-2.711634e-01,1.610147e+03,9.728943e-02,1.209516e+03,1.726896e-01,-1.783120e+02,-3.307548e-01,2.613810e+03,5.879399e-02,9.601805e+02,2.261278e-01,-1.797618e+02,-3.068582e-01,-7.030369e+00,-1.237585e+00,2.134771e+01,4.063970e-01,7.142417e-02,3.406686e-01,1.853327e-03,7.200902e+00,1.453968e+00,4.653430e-01,1.207282e+01,1.077330e+00,5.602198e-01,2.213582e+01,-6.132726e+00,-2.207196e+00,-3.874995e+00,-3.813411e+00,-4.601954e+00,1.585512e+01,4.474876e-02,6.768522e-03,1.729382e-01,1.800000e+00,1.010101e+00,1.080000e-01,7.984985e-02,7.166666e-01,9.212250e-01,-1.990586e+01,4
3.739478e+01,1.394020e-01,3.002455e+01,3.908722e+01,4.239955e+01,1.237500e+01,1.429353e+02,1.024596e+02,3.350575e+01,2.554256e+01,4.762382e-01,1.352465e+00,1.261435e-01,1.398605e-01,9.398496e-01,8.137060e-01,1.300630e+01,1.139662e+01,1.136216e+01,5.502030e+00,2.032932e-01,1.874102e+00,1.494728e+01,5.988333e-01,1.913507e+00,5.033151e+00,-1.356936e+00,-6.114006e+00,-1.940282e+00,-4.866570e+00,4.620761e-02,9.662886e-01,1.443676e+00,3.627683e-01,5.028330e+00,5.194094e-01,-6.852587e-01,-1.425823e+01,1.606846e+01,7.409844e-01,7.811821e+02,2.085518e-01,1.459833e+03,1.907267e-01,-1.773419e+02,-3.524866e-01,1.605824e+03,9.839857e-02,1.166428e+03,1.143116e-01,-1.748261e+02,-3.718076e-01,2.587444e+03,5.582197e-02,9.454972e+02,2.853348e-01,-1.761643e+02,-3.486847e-01,-3.593130e+00,-2.108186e+00,1.662017e+01,5.029474e-01,6.165722e-02,3.084929e-01,-3.805261e-03,-4.376369e+00,8.073151e-01,6.427403e-01,1.283978e+01,8.491748e-01,-8.406363e+00,-2.061388e+00,-1.115269e+01,-1.302381e+00,-1.483275e+01,-1.071644e+00,-6.700572e+00,1.583808e+01,2.719413e-02,4.928549e-03,1.146171e-01,1.273885e+00,1.072961e+00,1.120000e-01,8.084553e-02,7.959999e-01,8.239077e-01,-2.514577e+01,4
