@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute emotion {1,2,3,4,5,6}

@data

2.859237e+01,2.744823e-02,2.793693e+01,2.836567e+01,2.943834e+01,1.501415e+00,1.184159e+01,5.674325e+00,9.202573e+00,8.631884e+00,1.848222e-01,7.069255e-01,1.252733e-01,1.331213e-01,1.991678e-01,7.389444e-02,2.733567e+00,1.856625e+00,3.260161e+00,1.916813e+00,4.149400e-02,1.380804e+00,1.809609e+01,3.196005e-01,3.050811e+00,1.824281e+00,-2.963074e+00,-1.856242e+00,1.819246e+00,2.543150e+00,2.600473e-02,5.982965e-01,1.537686e+00,6.067625e-01,3.176021e+00,4.949034e-01,-2.346648e+00,-1.811067e+00,1.578548e+01,6.141145e-01,7.449123e+02,1.201911e-01,1.505672e+03,1.090323e-01,-1.844624e+02,-2.965677e-01,1.607162e+03,5.222213e-02,1.139040e+03,1.149374e-01,-1.846353e+02,-2.879274e-01,2.519084e+03,5.264824e-02,8.785994e+02,1.453846e-01,-1.853978e+02,-2.731013e-01,-1.072468e+01,-4.999778e-01,2.170777e+01,2.643493e-01,6.658914e-02,2.004764e-01,-1.945590e-02,-5.633007e-01,1.883074e-01,5.502359e-01,2.523771e+01,9.339368e-02,-3.621273e+00,-3.472817e+00,-1.335754e+01,-8.322254e-01,-6.410776e+00,-1.120884e+00,-7.461358e+00,1.630771e+01,2.292158e-02,3.313465e-03,2.867769e-02,9.191176e-01,5.565863e-01,1.366667e-01,8.993825e-02,1.227500e+00,1.137659e+00,-4.073826e+01,2
3.383468e+01,1.500549e-01,2.996119e+01,3.279821e+01,3.487561e+01,4.914425e+00,1.440193e+02,4.536335e+01,3.203684e+02,2.913152e+02,2.198647e-01,1.189926e+00,1.276660e-01,1.342047e-01,1.485713e-01,2.090527e-02,6.194552e+00,4.353405e+00,5.599506e+00,2.862893e+00,8.136224e-02,2.704834e+00,1.814549e+01,2.818641e-01,2.552867e+00,1.919583e+00,-1.848371e+00,-3.419880e+00,-5.172959e-01,-9.120564e+00,1.220466e-01,1.112460e+00,1.815183e+00,3.403422e-01,3.880985e+00,7.071370e-01,5.110853e+00,2.692807e+00,1.856606e+01,4.124476e-01,7.480245e+02,1.730630e-01,1.469416e+03,9.971236e-02,-1.865965e+02,-2.644047e-01,1.654805e+03,5.493863e-02,1.069858e+03,1.244570e-01,-1.866184e+02,-2.614866e-01,2.557130e+03,2.996339e-02,9.873235e+02,2.703044e-01,-1.872441e+02,-2.480977e-01,-1.001959e+01,-3.739794e-01,2.045205e+01,2.532273e-01,8.575329e-02,1.578100e-01,-2.470469e-02,-6.126558e-01,6.604191e-01,6.117908e-01,2.096851e+01,3.466385e-01,-4.237519e+00,-2.473614e+00,-5.162148e+00,-3.341889e+00,-9.304440e+00,-7.125303e-01,-7.756873e+00,1.634870e+01,2.711712e-02,2.609083e-03,3.715449e-02,7.352941e-01,7.421150e-01,9.000000e-02,4.123105e-02,1.232500e+00,1.243008e+00,-3.091447e+01,2
2.593136e+01,1.213197e-01,2.367813e+01,2.579533e+01,2.805554e+01,4.377417e+00,2.086051e+01,5.919994e+00,3.538733e+01,1.888688e+01,3.023988e-01,1.075657e+00,1.598862e-01,1.661541e-01,3.554490e-01,1.955628e-01,6.710709e+00,5.723811e+00,7.041671e+00,4.316699e+00,1.076244e-01,1.787387e+00,2.267607e+01,1.916839e-01,1.581554e+00,3.136775e+00,2.569735e+00,3.339821e+00,2.109744e+00,4.362450e+00,5.558193e-02,1.626217e+00,1.634001e+00,4.950318e-01,3.169041e+00,7.246996e-01,8.747705e-01,6.906259e+00,2.051202e+01,3.719609e-01,8.241367e+02,2.148550e-01,1.483314e+03,2.124886e-01,-1.613953e+02,-4.814952e-01,1.677035e+03,1.490329e-01,1.308220e+03,2.755519e-01,-1.622310e+02,-4.650167e-01,2.565473e+03,6.437006e-02,9.573475e+02,3.701746e-01,-1.629619e+02,-4.539360e-01,-1.087049e+01,-4.902232e-01,1.970856e+01,3.520796e-01,4.901773e-02,4.002860e-01,-1.081098e-02,-1.684197e+00,3.619714e-01,7.879527e-01,2.452005e+01,3.528432e-01,3.576827e+00,2.573550e+00,8.200632e+00,1.934618e+00,-2.764531e+00,-6.597322e+00,-8.472324e+00,1.810016e+01,2.607815e-02,3.112730e-03,4.365639e-02,1.048218e+00,6.355932e-01,3.100000e-01,2.794041e-01,9.300000e-01,8.993609e-01,-2.851151e+01,3
3.346803e+01,1.884006e-01,2.675402e+01,3.859674e+01,3.907724e+01,1.232322e+01,1.433164e+02,0.000000e+00,1.063312e+01,1.232017e+01,3.223126e-01,9.983131e-01,1.632748e-01,1.694259e-01,4.269658e-01,2.636909e-01,6.183940e+00,3.903137e+00,5.108778e+00,2.042683e+00,9.623248e-02,1.495036e+00,2.160466e+01,3.098478e-01,-2.432138e+00,-3.769131e+00,-2.504697e-01,-2.577818e+01,3.655518e+00,1.335240e+00,5.006196e-02,2.922168e-01,2.952040e+00,5.714206e-01,-1.075811e+00,-3.575489e+00,6.623026e+00,9.862210e-01,1.342583e+01,4.587657e-01,8.637784e+02,2.108378e-01,1.600404e+03,1.064571e-01,-1.901542e+02,-2.249495e-01,1.567217e+03,5.352534e-02,1.521055e+03,1.432734e-01,-1.887521e+02,-2.439276e-01,2.412970e+03,3.330424e-02,1.060504e+03,1.672600e-01,-1.894334e+02,-2.295268e-01,-2.520272e-01,-9.910166e+00,1.315710e+01,1.744835e-01,4.366288e-02,1.876010e-01,-2.176512e-03,-2.615016e+00,3.371239e-01,2.572869e-01,2.661471e+01,1.519562e-01,-2.274375e+01,-3.112109e-01,-7.760611e+00,-5.942710e-01,6.019586e+00,1.117945e+00,-7.232035e+00,1.763448e+01,2.653618e-02,2.919476e-03,8.184435e-02,9.940358e-01,6.024097e-01,9.000000e-02,5.099019e-02,1.160000e+00,8.460201e-01,-3.246962e+01,3
2.453957e+01,1.062299e-01,2.327288e+01,2.558563e+01,2.600998e+01,2.737097e+00,6.932531e+01,8.635894e+01,1.695305e+02,7.191908e+01,2.673690e-01,8.129809e-01,1.489044e-01,1.564502e-01,4.268723e-01,2.779679e-01,3.665710e+00,3.059683e+00,4.365268e+00,2.165928e+00,7.279803e-02,1.181753e+00,1.991218e+01,4.355893e-01,1.024162e+00,5.798454e+00,2.190519e+00,4.316812e+00,5.496838e+00,1.052834e+00,6.937772e-02,1.223781e+00,1.173345e+00,6.643626e-01,2.743483e+00,5.420074e-01,-2.496999e+00,-2.300889e+00,1.617660e+01,6.073261e-01,7.564640e+02,2.293946e-01,1.643276e+03,1.334565e-01,-1.793910e+02,-3.313632e-01,1.554536e+03,7.127763e-02,1.155277e+03,1.038483e-01,-1.793484e+02,-3.319212e-01,2.518636e+03,3.712065e-02,9.586767e+02,1.298545e-01,-1.802247e+02,-3.167997e-01,-7.041608e+00,-5.579237e-01,1.740035e+01,4.075229e-01,5.312070e-02,2.598957e-01,-6.030930e-03,-1.999534e+00,2.078525e-01,5.704210e-01,2.578648e+01,2.702462e-01,-5.943255e+00,-1.078732e+00,1.247369e+01,1.149178e+00,4.834662e+00,2.449692e+00,-7.259404e+00,1.733437e+01,2.837580e-02,7.164723e-03,5.835386e-02,1.632653e+00,8.247423e-01,1.225000e-01,6.684871e-02,8.540000e-01,8.445495e-01,-3.514590e+01,3
2.184104e+01,6.286361e-02,2.079196e+01,2.190458e+01,2.330775e+01,2.515795e+00,1.299106e+01,6.161648e+00,2.475205e+01,8.492640e+00,2.713709e-01,8.456129e-01,1.530221e-01,1.615947e-01,3.467839e-01,1.937618e-01,2.837439e+00,2.208066e+00,3.901168e+00,2.291521e+00,7.409798e-02,1.221367e+00,2.112414e+01,2.617934e-01,1.465968e+00,4.113447e+00,3.896456e+00,2.927522e+00,1.956061e+00,4.540020e+00,2.030325e-02,6.501427e-01,9.598489e-01,7.070695e-01,2.623579e+00,5.556049e-01,-2.425099e+00,-1.832998e+00,1.341053e+01,5.434844e-01,7.748248e+02,2.664296e-01,1.588524e+03,1.405750e-01,-1.777099e+02,-3.454321e-01,1.607497e+03,9.281802e-02,1.203951e+03,2.992148e-01,-1.779810e+02,-3.374653e-01,2.566126e+03,6.633124e-02,8.961933e+02,2.359333e-01,-1.778946e+02,-3.394039e-01,-7.271626e+00,-5.529447e-01,1.714555e+01,2.841977e-01,3.735473e-02,4.868063e-01,-7.987113e-03,-1.250699e+00,1.992044e-01,5.173650e-01,2.038788e+01,3.295706e-01,9.048949e-01,1.108482e+01,2.012391e+01,1.001062e+00,-9.037928e+00,-1.833138e+00,-8.026566e+00,1.752035e+01,2.606216e-02,3.707594e-03,5.772790e-02,9.191176e-01,9.276438e-01,1.180000e-01,1.108873e-01,9.360000e-01,1.005537e+00,-3.485930e+01,3
2.404282e+01,1.498588e-01,2.045142e+01,2.377384e+01,2.778079e+01,7.329370e+00,2.579566e+01,1.633677e+01,8.008841e+01,4.689759e+01,3.020134e-01,8.258933e-01,1.561656e-01,1.648847e-01,4.785769e-01,3.224113e-01,6.963401e+00,4.605636e+00,5.144678e+00,2.386043e+00,8.049808e-02,1.113877e+00,1.988688e+01,3.948326e-01,-9.308828e-01,-7.909824e+00,5.661897e+00,1.930117e+00,1.637047e+00,3.371618e+00,3.538425e-02,9.416097e-01,1.594259e+00,5.533229e-01,2.467118e+00,7.842250e-01,1.559361e+00,2.716357e+00,1.786140e+01,4.065899e-01,6.746790e+02,3.061067e-01,1.548622e+03,1.312402e-01,-1.753213e+02,-3.598949e-01,1.587259e+03,1.017163e-01,1.115150e+03,1.886444e-01,-1.754362e+02,-3.553894e-01,2.517841e+03,7.089000e-02,1.075780e+03,3.860127e-01,-1.759896e+02,-3.469835e-01,-7.801229e+00,-6.766866e-01,1.631182e+01,3.289228e-01,4.185486e-02,3.635545e-01,-7.301838e-03,-9.530928e-01,1.630593e-01,6.072084e-01,2.294662e+01,1.763622e-01,-3.759336e+00,-2.488953e+00,1.921614e+01,7.658434e-01,-1.277402e+00,-4.666623e+00,-6.496971e+00,1.567597e+01,2.955344e-02,2.663370e-03,6.924482e-02,2.066116e+00,1.252610e+00,9.500000e-02,6.422617e-02,5.842857e-01,6.730921e-01,-3.555448e+01,3
2.449584e+01,7.277731e-02,2.264315e+01,2.445788e+01,2.619643e+01,3.553274e+00,3.280116e+01,9.002151e+00,8.870043e+00,7.727223e+00,2.483029e-01,8.044088e-01,1.497771e-01,1.580849e-01,3.320689e-01,1.822919e-01,5.368496e+00,3.679726e+00,3.685261e+00,1.784490e+00,6.961047e-02,1.169608e+00,2.208085e+01,3.239818e-01,-2.914977e-01,-2.086411e+01,2.481744e-01,2.339190e+01,3.881183e+00,1.675377e+00,5.980721e-02,1.297761e+00,1.855294e+00,4.360627e-01,1.280515e+00,1.301659e+00,2.903579e+00,1.657179e+00,2.014553e+01,3.510530e-01,7.418759e+02,2.345623e-01,1.610203e+03,1.172819e-01,-1.779292e+02,-3.478515e-01,1.527471e+03,8.281165e-02,1.503539e+03,4.021817e-01,-1.782766e+02,-3.418459e-01,2.419870e+03,4.558021e-02,9.598437e+02,1.356595e-01,-1.795947e+02,-3.197049e-01,-7.495957e+00,-7.136083e-01,2.115842e+01,2.340853e-01,4.287313e-02,3.687367e-01,-1.532407e-03,-5.617939e+00,2.134402e-01,4.442800e-01,3.116780e+01,1.203912e-01,-6.763124e+00,-1.418650e+00,-1.746517e+00,-4.708420e+00,2.361624e+00,5.470600e+00,-7.610475e+00,1.795705e+01,2.892662e-02,5.784233e-03,5.238703e-02,1.511879e+00,6.550218e-01,1.666667e-01,9.672412e-02,1.002500e+00,8.267519e-01,-3.660697e+01,3
2.662982e+01,1.900932e-01,2.341817e+01,2.435314e+01,2.725404e+01,3.835875e+00,8.691335e+02,8.229117e+02,2.107014e+01,2.097992e+01,2.777269e-01,8.698650e-01,1.515157e-01,1.638475e-01,3.581208e-01,2.066052e-01,4.306436e+00,2.249956e+00,3.955388e+00,1.965261e+00,7.950645e-02,1.306806e+00,2.129151e+01,3.407539e-01,1.655713e+00,4.028963e+00,-2.228513e-01,-3.757848e+01,3.936679e+00,1.967767e+00,5.330335e-02,1.592915e+00,1.910418e+00,6.280316e-01,2.587134e+00,6.958091e-01,6.326090e+00,1.430901e+00,1.802287e+01,4.151294e-01,7.480671e+02,2.712089e-01,1.560549e+03,1.815098e-01,-1.763901e+02,-3.526661e-01,1.595434e+03,1.044082e-01,1.300790e+03,2.686210e-01,-1.746617e+02,-3.623700e-01,2.473711e+03,6.974517e-02,1.040902e+03,2.936963e-01,-1.755309e+02,-3.484437e-01,-6.434439e+00,-8.606818e-01,1.864062e+01,2.949457e-01,4.590247e-02,4.081351e-01,-3.344837e-03,-3.781146e+00,2.393070e-01,4.387158e-01,2.573571e+01,2.069288e-01,-5.071706e+00,-1.905739e+00,4.580583e+00,3.546797e+00,8.649364e-01,1.979251e+01,-8.050471e+00,1.822066e+01,2.748838e-02,3.677232e-03,5.560485e-02,1.318267e+00,1.330799e+00,9.142857e-02,4.356557e-02,5.587500e-01,7.773422e-01,-3.367557e+01,3
2.613637e+01,2.081430e-01,2.320692e+01,2.545467e+01,2.664574e+01,3.438818e+00,1.309603e+02,1.153236e+02,4.736773e+02,3.423300e+02,3.103475e-01,9.490087e-01,1.523803e-01,1.605529e-01,4.827378e-01,3.303575e-01,9.249096e+00,5.656971e+00,7.191957e+00,3.248978e+00,9.430316e-02,1.369411e+00,2.228215e+01,2.275619e-01,-2.289482e-01,-3.076691e+01,1.308672e+00,5.776637e+00,4.554419e+00,1.167352e+00,4.006716e-02,8.650876e-01,1.680413e+00,6.929259e-01,3.097619e+00,6.735711e-01,3.567605e+00,1.957253e+00,1.643823e+01,4.779206e-01,7.385458e+02,2.852778e-01,1.643721e+03,1.983617e-01,-1.769222e+02,-3.524032e-01,1.553529e+03,1.113360e-01,1.293462e+03,1.908880e-01,-1.755094e+02,-3.643875e-01,2.466081e+03,5.969454e-02,1.037957e+03,2.105838e-01,-1.766731e+02,-3.457116e-01,-5.026355e+00,-7.983290e-01,1.648534e+01,3.132047e-01,4.549477e-02,3.310046e-01,-1.636485e-03,-6.144282e+00,2.643367e-01,5.054020e-01,2.627696e+01,2.710354e-01,-8.451853e+00,-8.724079e-01,4.611550e+00,3.243031e+00,3.454385e+00,2.773403e+00,-8.149460e+00,1.856711e+01,2.656712e-02,3.402773e-03,7.019500e-02,1.384083e+00,1.047120e+00,1.116667e-01,7.492588e-02,8.200000e-01,1.109835e+00,-3.221580e+01,3
2.630610e+01,1.699861e-01,2.394820e+01,2.541750e+01,2.906070e+01,5.112497e+00,5.909024e+01,5.041607e+01,1.410836e+02,4.932915e+01,2.988504e-01,1.058811e+00,1.569234e-01,1.651490e-01,3.704667e-01,2.135433e-01,5.297387e+00,5.084880e+00,5.766617e+00,2.849545e+00,8.925171e-02,1.572102e+00,2.104533e+01,3.369191e-01,2.563075e-01,3.090445e+01,2.281007e+00,3.549042e+00,4.310328e+00,1.195732e+00,4.350024e-02,1.137155e+00,1.596128e+00,6.084018e-01,2.226727e+00,1.326840e+00,7.238998e-01,1.056536e+01,1.783372e+01,3.485853e-01,7.913176e+02,2.643656e-01,1.563193e+03,2.461843e-01,-1.742155e+02,-3.785358e-01,1.622902e+03,1.068248e-01,1.487525e+03,5.046852e-01,-1.735356e+02,-3.799249e-01,2.503954e+03,6.480754e-02,1.027677e+03,2.830805e-01,-1.746177e+02,-3.627675e-01,-6.720560e+00,-9.591095e-01,1.904787e+01,2.684397e-01,4.358804e-02,3.788514e-01,4.418487e-03,2.125349e+00,2.628641e-01,7.256239e-01,2.646008e+01,1.923822e-01,-6.789184e+00,-1.649267e+00,7.470452e+00,1.912621e+00,5.919691e+00,1.665077e+00,-8.137474e+00,1.817605e+01,2.796961e-02,5.245990e-03,6.273238e-02,7.763975e-01,7.824726e-01,1.700000e-01,1.124278e-01,9.050000e-01,1.070868e+00,-3.216172e+01,3
2.866515e+01,2.001894e-01,2.494769e+01,2.729626e+01,2.917080e+01,4.223110e+00,3.574428e+02,5.162206e+02,2.352973e+02,1.545809e+02,4.096048e-01,1.163129e+00,1.522720e-01,1.623904e-01,6.161461e-01,4.638741e-01,7.288925e+00,5.423834e+00,8.465818e+00,4.703986e+00,1.481537e-01,1.616682e+00,2.124677e+01,3.198057e-01,-1.282826e+00,-7.738201e+00,-1.557445e+00,-4.410873e+00,3.786630e+00,1.554162e+00,4.048149e-02,1.303184e+00,1.584364e+00,6.121074e-01,9.972995e-01,3.524761e+00,5.286279e+00,1.666403e+00,1.631589e+01,6.341900e-01,8.177350e+02,2.547994e-01,1.581745e+03,2.184097e-01,-1.756368e+02,-3.623764e-01,1.561356e+03,8.748737e-02,1.419368e+03,2.118953e-01,-1.732287e+02,-3.844902e-01,2.457403e+03,5.824450e-02,9.905989e+02,1.312620e-01,-1.747894e+02,-3.593759e-01,-2.982459e+00,-1.939044e+00,1.880856e+01,2.962661e-01,4.748457e-02,2.037484e-01,-1.777907e-03,-5.294688e+00,4.256867e-01,5.496172e-01,2.414676e+01,3.214733e-01,-1.303468e+01,-9.099042e-01,-5.022448e+00,-1.713359e+00,-1.336961e+00,-5.511589e+00,-7.682484e+00,1.845944e+01,2.711047e-02,2.969163e-03,1.059739e-01,9.940358e-01,1.204819e+00,1.033333e-01,8.692270e-02,6.042857e-01,7.663802e-01,-2.783324e+01,3
2.941933e+01,2.368206e-01,2.326124e+01,2.733997e+01,3.239545e+01,9.134209e+00,1.877040e+02,1.023354e+02,1.744567e+01,6.627247e+01,3.769275e-01,1.208940e+00,1.582090e-01,1.657154e-01,5.123889e-01,3.541799e-01,5.981493e+00,4.550971e+00,6.733903e+00,3.883072e+00,1.240503e-01,1.638865e+00,2.071811e+01,2.106758e-01,-9.318972e-01,-7.259309e+00,3.743350e+00,3.012597e+00,1.001709e+00,9.589213e+00,4.765807e-02,1.901032e+00,1.271378e+00,9.678586e-01,2.883413e+00,6.977250e-01,9.990506e-02,6.957749e+01,9.300057e+00,9.749947e-01,9.325507e+02,2.111881e-01,1.478530e+03,2.577506e-01,-1.749065e+02,-3.782611e-01,1.661552e+03,1.094037e-01,1.477345e+03,3.373563e-01,-1.738974e+02,-3.838802e-01,2.563678e+03,5.168191e-02,1.037401e+03,4.091986e-01,-1.748666e+02,-3.676085e-01,-3.373377e+00,-8.500971e-01,1.526201e+01,3.118307e-01,5.188680e-02,3.069195e-01,-1.718107e-02,-7.784535e-01,4.651797e-01,3.932981e-01,1.838004e+01,3.137044e-01,-1.134406e+01,-6.197418e-01,7.592252e+00,2.948834e+00,-1.513479e+01,-1.099199e+00,-7.969772e+00,1.803388e+01,2.717219e-02,3.683459e-03,7.252901e-02,9.416196e-01,7.604563e-01,1.675000e-01,1.158393e-01,9.000000e-01,9.839309e-01,-2.786336e+01,3
3.183523e+01,2.663114e-01,2.277934e+01,3.198015e+01,3.706998e+01,1.429064e+01,3.359601e+02,5.545237e+01,2.130829e+02,1.969891e+02,2.811841e-01,1.008797e+00,1.165103e-01,1.280947e-01,4.272578e-01,3.107476e-01,4.482778e+00,2.589487e+00,3.252349e+00,1.751518e+00,9.602088e-02,1.593080e+00,1.753280e+01,3.837790e-01,-1.637962e+00,-4.382566e+00,-3.716304e+00,-2.830059e+00,-4.086612e+00,-2.478971e+00,1.075424e-01,8.974892e-01,1.828781e+00,5.465925e-01,1.586088e+00,2.080505e+00,2.539824e+00,3.532105e+00,1.377888e+01,6.091620e-01,7.602104e+02,2.487963e-01,1.557288e+03,1.271036e-01,-1.803143e+02,-3.289764e-01,1.583448e+03,9.469476e-02,1.351621e+03,2.399339e-01,-1.780042e+02,-3.370629e-01,2.490459e+03,6.325963e-02,9.382928e+02,2.065563e-01,-1.786204e+02,-3.262033e-01,-9.042784e+00,-5.285534e-01,2.179523e+01,2.701154e-01,8.393490e-02,2.025873e-01,-2.287140e-02,-6.796913e-01,3.537185e-01,4.205604e-01,2.457649e+01,1.958609e-01,-7.899083e+00,-1.130347e+00,-7.769352e+00,-3.003066e+00,-1.987830e+01,-7.771177e-01,-5.971344e+00,1.539682e+01,4.612321e-02,5.908173e-03,6.445564e-02,1.286765e+00,1.298701e+00,8.000000e-02,9.546877e-02,7.766666e-01,8.825468e-01,-3.224903e+01,3
3.892288e+01,2.325934e-01,2.804232e+01,3.632952e+01,4.830144e+01,2.025912e+01,2.499636e+02,3.252322e+01,2.073605e+02,1.495316e+02,2.247806e-01,8.480818e-01,1.294131e-01,1.406523e-01,3.398062e-01,2.103931e-01,4.561580e+00,3.230381e+00,3.582849e+00,1.909517e+00,5.933689e-02,1.535801e+00,1.582059e+01,4.655885e-01,-1.339961e+00,-4.264009e+00,2.958911e-01,2.384064e+01,-1.246978e+00,-5.638343e+00,6.009835e-02,3.682859e-01,1.747647e+00,4.685450e-01,4.131124e+00,5.929968e-01,9.581829e-01,1.663538e+01,1.410748e+01,1.324210e+00,6.561198e+02,3.574613e-01,1.528874e+03,2.419021e-01,-1.944314e+02,-1.663030e-01,1.539147e+03,1.380641e-01,1.186484e+03,2.050348e-01,-1.908092e+02,-2.013539e-01,2.467735e+03,4.643684e-02,9.246756e+02,1.513956e-01,-1.912038e+02,-1.929778e-01,-8.525050e+00,-7.707182e-01,1.938028e+01,4.556645e-01,8.036460e-02,3.180861e-01,-1.837706e-03,-2.921257e+00,2.623191e-01,6.811363e-01,1.880323e+01,4.912744e-01,-5.525817e+00,-1.889609e+00,1.791230e+00,8.068765e+00,-5.304114e+00,-1.697920e+00,-5.206192e+00,1.299162e+01,4.586412e-02,6.018884e-03,4.913868e-02,1.949318e+00,1.181102e+00,3.500000e-02,1.118034e-02,6.771429e-01,8.386845e-01,-3.609972e+01,3
2.990379e+01,1.376032e-01,2.478228e+01,3.215926e+01,3.356092e+01,8.778645e+00,6.961812e+00,1.305634e+00,3.316007e+01,0.000000e+00,2.724370e-01,1.170316e+00,1.291290e-01,1.400638e-01,3.275906e-01,1.984615e-01,7.552793e+00,6.866924e+00,5.722698e+00,2.644262e+00,8.583311e-02,1.898334e+00,1.888000e+01,4.170107e-01,3.820407e+00,1.667067e+00,-2.345847e+00,-2.447082e+00,1.618255e+00,3.688854e+00,2.297188e-02,7.664660e-01,1.617519e+00,5.268642e-01,4.923100e+00,4.352552e-01,-1.027126e+00,-5.924813e+00,1.932114e+01,3.763223e-01,6.835478e+02,2.566067e-01,1.545296e+03,1.135402e-01,-1.755534e+02,-3.675791e-01,1.585635e+03,7.782392e-02,1.131206e+03,8.261389e-02,-1.757376e+02,-3.615418e-01,2.531739e+03,5.206504e-02,9.649125e+02,2.274766e-01,-1.772946e+02,-3.357292e-01,-7.686119e+00,-6.777950e-01,1.982934e+01,3.760901e-01,6.717452e-02,2.147896e-01,-1.364161e-02,-5.852811e-01,3.582278e-01,6.630954e-01,2.537950e+01,4.582376e-01,-4.883511e+00,-1.450473e+00,-6.372573e+00,-1.721253e+00,3.478548e-01,3.364576e+01,-8.123880e+00,1.726147e+01,2.474237e-02,2.070934e-03,4.637190e-02,6.369427e-01,8.583691e-01,1.400000e-01,8.031189e-02,8.019999e-01,9.492608e-01,-3.102475e+01,3
2.740091e+01,1.444630e-01,2.350912e+01,2.557195e+01,3.204035e+01,8.531227e+00,3.982486e+02,4.928845e+02,4.451379e+01,1.069619e+01,2.033123e-01,8.424983e-01,1.270685e-01,1.354443e-01,2.033319e-01,7.626331e-02,4.945547e+00,4.354096e+00,4.948192e+00,2.532326e+00,5.111216e-02,1.629241e+00,1.980095e+01,2.270070e-01,3.804753e+00,1.357612e+00,-1.386648e+00,-4.075329e+00,4.167605e-01,1.461024e+01,5.692870e-02,2.131665e+00,1.193713e+00,5.318333e-01,4.024051e+00,6.226303e-01,3.154974e-01,2.572843e+01,1.687377e+01,4.165397e-01,6.008589e+02,2.635766e-01,1.670793e+03,2.326133e-01,-1.765392e+02,-3.628978e-01,1.514365e+03,1.120364e-01,1.203162e+03,1.782318e-01,-1.765105e+02,-3.563249e-01,2.451437e+03,3.965211e-02,1.027214e+03,2.443130e-01,-1.773064e+02,-3.430140e-01,-1.067246e+01,-4.273765e-01,1.996722e+01,3.817135e-01,6.275108e-02,2.763517e-01,-1.398593e-02,-9.841456e-01,1.914545e-01,7.942667e-01,2.563772e+01,2.217017e-01,-8.852445e-02,-7.565554e+01,7.533696e-01,1.500338e+01,-7.753926e+00,-1.077902e+00,-8.438680e+00,1.778320e+01,2.335863e-02,2.697033e-03,3.092986e-02,8.025682e-01,4.854369e-01,2.533333e-01,1.481741e-01,1.337500e+00,1.245098e+00,-3.540910e+01,3
2.925406e+01,1.242365e-01,2.485597e+01,2.884069e+01,3.250945e+01,7.653477e+00,1.482584e+01,9.963325e+00,2.578172e+01,1.486504e+01,2.313259e-01,9.471338e-01,1.270296e-01,1.343514e-01,2.730680e-01,1.460383e-01,4.458783e+00,3.391081e+00,3.578031e+00,2.164609e+00,6.343112e-02,1.560484e+00,1.987990e+01,2.021697e-01,2.606802e+00,2.012422e+00,-2.292800e+00,-2.641371e+00,1.369865e+00,4.030747e+00,2.320332e-02,9.661943e-01,1.924877e+00,6.290591e-01,3.722260e+00,7.099663e-01,6.750946e-01,7.973730e+00,1.667532e+01,4.478527e-01,7.337373e+02,2.182608e-01,1.503106e+03,1.014146e-01,-1.739857e+02,-3.805207e-01,1.626731e+03,9.064540e-02,1.157136e+03,2.181087e-01,-1.739847e+02,-3.758869e-01,2.526626e+03,3.991279e-02,9.893663e+02,2.248138e-01,-1.750414e+02,-3.590176e-01,-8.557246e+00,-5.850375e-01,1.780012e+01,3.810572e-01,6.844430e-02,2.714920e-01,-1.176811e-02,-9.223168e-01,2.387435e-01,5.427767e-01,2.246973e+01,2.654893e-01,-1.459736e+00,-5.909974e+00,-1.748701e+00,-6.833078e+00,-2.997218e+00,-2.791179e+00,-8.049251e+00,1.754038e+01,2.489830e-02,3.312343e-03,3.632159e-02,9.191176e-01,9.276438e-01,1.380000e-01,4.118252e-02,7.650000e-01,1.058769e+00,-3.508858e+01,3
